l_orderkey	l_linenumber	l_quantity	l_extendedprice	c_custkey	o_orderstatus
454791	1	40.00	51771.60	1	F
454791	2	13.00	25011.61	1	F
579908	1	33.00	53513.13	1	O
3868359	1	36.00	48649.68	1	F
3868359	2	9.00	14891.76	1	F
3868359	3	32.00	54680.32	1	F
3868359	4	6.00	8732.16	1	F
4273923	1	28.00	33632.76	1	O
4273923	2	42.00	62015.52	1	O
4808192	1	26.00	47080.54	1	O
4808192	2	11.00	17529.27	1	O
5133509	1	28.00	36741.88	1	O
5133509	2	35.00	63199.50	1	O
5133509	3	12.00	23399.76	1	O
5133509	4	33.00	53713.77	1	O
l_extendedprice	l_linenumber	l_orderkey	c_name	c_address	c_custkey	o_orderstatus	c_comment
54613.50	1	829283	Customer#000149966	1CAum8vABVwveZFnxMfWhlKlG,TT0qanUr	149966	F	the forges. final deposits cajole carefully against the fl
57415.36	5	829283	Customer#000149966	1CAum8vABVwveZFnxMfWhlKlG,TT0qanUr	149966	F	the forges. final deposits cajole carefully against the fl
36929.44	1	848931	Customer#000149528	OB0Za,F8hy66dX1miUiEytY1xU8jO9fZ,BZjiLE	149528	F	 blithely silent accounts dazzle sly
23084.36	3	861890	Customer#000149764	D2qA6BwAp9RCe9uadZu9Y9Ix	149764	F	equests sleep carefully instructions. blithely ironic ideas detect slyly fl
9135.12	1	865860	Customer#000149521	8SNhPyVC3I cUBixxe	149521	F	foxes. final, even instructions haggle against the idle accounts. carefully ironic packages wake furiously. quickly 
25273.30	2	906149	Customer#000149548	sS0IcyIqZ08SBo7rui5f6w	149548	F	r the final packages. packages cajole slyly unusual
59595.90	4	906149	Customer#000149548	sS0IcyIqZ08SBo7rui5f6w	149548	F	r the final packages. packages cajole slyly unusual
75242.40	5	906149	Customer#000149548	sS0IcyIqZ08SBo7rui5f6w	149548	F	r the final packages. packages cajole slyly unusual
4396.65	3	962530	Customer#000149614	UAIWVmhU1nnkTBNg	149614	F	s the carefully express deposits. slyly bold theodolites boost carefully above t
28288.50	5	976549	Customer#000149707	knzF3q9YHro	149707	F	osits use alongside of the slyly regular asymptotes. permanently regular decoys ac
38112.48	1	1022338	Customer#000149944	3q9tCbkkhna1XI4bHfHW LmcwHXEHc tZWyk	149944	F	structions. quickly regular dolphins haggle blithely acr
45494.36	1	1041346	Customer#000149731	3hUoP1jGBQ,icP,Jqb9zyCil,3d9cLqJ055FM	149731	F	eodolites wake final, pending requests. final platelets wake. carefully unusual pearls sleep. even requests are
22216.86	1	1082882	Customer#000149887	Q49j6D0fPc4sEhEQK7ppOPt1	149887	F	ously along the fluffily regular excuses. furiously unusual forges must sleep s
3201.06	5	1082882	Customer#000149887	Q49j6D0fPc4sEhEQK7ppOPt1	149887	F	ously along the fluffily regular excuses. furiously unusual forges must sleep s
30390.00	1	1214247	Customer#000149737	uJMnZY4y3mPl,EUHYTT16GbS2WOtqEDsIaA2iQ	149737	F	 regular instructions doze. packages promise slyly. accounts haggle furiously ironic p
14966.48	4	1268514	Customer#000149702	,3Cnqc86jJ0zfJor4KPn2XLPpVyzvKc8xK7BgE f	149702	F	e furiously alongside of the pinto beans. furiously final pack
16476.20	1	1269569	Customer#000149764	D2qA6BwAp9RCe9uadZu9Y9Ix	149764	F	equests sleep carefully instructions. blithely ironic ideas detect slyly fl
63389.16	4	1281345	Customer#000149615	rIvRmKQd11s8opBfUcgijP8FsMtqMYjFZsWYmj	149615	F	ual, regular instructions. careful sentim
69906.96	3	1293376	Customer#000149752	HSZzUCRhjol	149752	F	eodolites haggle about the daringly unusual accounts. thinly un
19156.16	1	1334884	Customer#000149501	 b7wkpZEYX1h,pzEvaQYz3W	149501	F	 special requests are across the final asymptotes. quickly final theodolites wake quickly
13312.65	5	1448324	Customer#000149974	lnDa43h4J3aKmyRHnU0T8gU	149974	F	s cajole blithely bold pinto beans. slyly bold instructions according to the acco
11224.92	1	1496038	Customer#000149641	pcVj6U2anm1JUerTUv	149641	F	xpress asymptotes cajole carefully 
81266.56	1	1517057	Customer#000149813	rMFW,1BmteZFnoZuXkLMM9hcabMnHrWMJ	149813	F	old theodolites are furiously across the bold theodolites. special accounts nag blithely. regular deposits s
27177.15	3	1517057	Customer#000149813	rMFW,1BmteZFnoZuXkLMM9hcabMnHrWMJ	149813	F	old theodolites are furiously across the bold theodolites. special accounts nag blithely. regular deposits s
2250.28	2	1525606	Customer#000149824	70dlKM8l9E,cLdh7hu	149824	F	ular packages sleep against the blithely bold packages. furiously even deposits shall have t
62007.96	1	1540389	Customer#000149789	T jsUGwToTBHbweC9Fv	149789	F	 affix blithely along the slyly special deposit
27289.60	4	1540389	Customer#000149789	T jsUGwToTBHbweC9Fv	149789	F	 affix blithely along the slyly special deposit
26977.06	1	1541732	Customer#000149935	IABC2cbO6JCnZD	149935	F	t platelets according to the blithely brave deposits haggle quickly after the regular instructions. regular
24827.31	2	1541732	Customer#000149935	IABC2cbO6JCnZD	149935	F	t platelets according to the blithely brave deposits haggle quickly after the regular instructions. regular
19829.20	3	1549956	Customer#000149552	m0EtIpGoW2EMBdUMPO1 bOygn8VFy	149552	F	oss the blithely ironic instructions. carefully ironic 
72673.04	1	1562307	Customer#000149782	ENfUEE,VxTn	149782	F	 express asymptotes hinder slyly around the furiously 
88485.00	2	1562307	Customer#000149782	ENfUEE,VxTn	149782	F	 express asymptotes hinder slyly around the furiously 
65150.72	4	1562307	Customer#000149782	ENfUEE,VxTn	149782	F	 express asymptotes hinder slyly around the furiously 
79707.84	2	1562596	Customer#000149515	oir4S07PpGLBp3	149515	F	al accounts against the pending hockey players wake carefully final dependencies. final, express deposits along the
48877.66	3	1562596	Customer#000149515	oir4S07PpGLBp3	149515	F	al accounts against the pending hockey players wake carefully final dependencies. final, express deposits along the
7515.60	3	1564098	Customer#000149699	j2YUwv8zbjXD7SYcwfSl la8utrziMcWWl	149699	F	pending tithes haggle slyly fluffy packages.
10618.80	5	1564098	Customer#000149699	j2YUwv8zbjXD7SYcwfSl la8utrziMcWWl	149699	F	pending tithes haggle slyly fluffy packages.
38691.00	5	1599462	Customer#000149851	1K2GtcE7riP	149851	F	ould use. ironic, even pinto beans haggle slyly carefully final accounts. slyly ironic pinto beans haggle fluffil
51834.00	1	1666339	Customer#000149842	7eHO8KrExZkdL	149842	F	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
51004.50	1	1694528	Customer#000149656	TFd3NdTOVEDLGdjwXHuJhg1I0dri JSbz	149656	F	ray. regular, silent dolphins wake beyond t
74776.26	3	1731173	Customer#000149968	e8w5DuzdTXUktKd	149968	F	 along the pending deposits. carefully ironic attainments wake quickly against the theodolites. bold packages 
29119.20	1	1770882	Customer#000149782	ENfUEE,VxTn	149782	F	 express asymptotes hinder slyly around the furiously 
19566.14	3	1770882	Customer#000149782	ENfUEE,VxTn	149782	F	 express asymptotes hinder slyly around the furiously 
26888.84	1	1821636	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	F	olites. doggedly silent frays dazzle furiously even ide
50406.21	2	1845925	Customer#000149887	Q49j6D0fPc4sEhEQK7ppOPt1	149887	F	ously along the fluffily regular excuses. furiously unusual forges must sleep s
39482.26	4	1845925	Customer#000149887	Q49j6D0fPc4sEhEQK7ppOPt1	149887	F	ously along the fluffily regular excuses. furiously unusual forges must sleep s
32107.14	3	1846983	Customer#000149992	iwjVf1MZno1	149992	F	luffily final requests integrate slyly. furiously special warhorses are furiously alongside o
60538.32	4	1846983	Customer#000149992	iwjVf1MZno1	149992	F	luffily final requests integrate slyly. furiously special warhorses are furiously alongside o
9474.16	2	1884900	Customer#000149674	nMaL9KvBs8oVj1fRc3kxFRukoUVvNFWvv	149674	F	ideas use furiously against the regular foxes. carefully final requests across the
77138.48	4	1813157	Customer#000149764	D2qA6BwAp9RCe9uadZu9Y9Ix	149764	F	equests sleep carefully instructions. blithely ironic ideas detect slyly fl
17042.20	2	1825763	Customer#000149725	qVrjoqL57o1FETI94m3Tc7pn	149725	F	ely unusual requests haggle furiously even instructions. even, s
45996.80	4	1825763	Customer#000149725	qVrjoqL57o1FETI94m3Tc7pn	149725	F	ely unusual requests haggle furiously even instructions. even, s
11379.92	4	1835302	Customer#000149860	aacc1X3WcDsd4FpqAzSQMRMxgbpxGmD,le,OvSMf	149860	F	. blithely pending pinto beans haggle. blithely reg
27144.96	3	1876710	Customer#000149963	 wt3GZyhVpEUPl	149963	F	xpress deposits cajole quickly. furiously ironic accounts use iron
78572.48	3	1904898	Customer#000149858	0vmoKCj TzNEm6sQ,P	149858	F	oze. regular instructions sleep on the accounts. quickly bo
68471.06	1	1937127	Customer#000149780	J5vF1RKiaXK2g1OJBWr	149780	F	equests. bold accounts thrash f
15658.39	3	1937127	Customer#000149780	J5vF1RKiaXK2g1OJBWr	149780	F	equests. bold accounts thrash f
48584.80	3	2049187	Customer#000149557	gjbbIQ E4i	149557	F	 deposits. special ideas wake across the slyly bold deposits. silent platelets above the final frets
7231.95	5	2049187	Customer#000149557	gjbbIQ E4i	149557	F	 deposits. special ideas wake across the slyly bold deposits. silent platelets above the final frets
11323.68	6	2096709	Customer#000149522	6AasMvEgurY0YAC7x4Vv8	149522	F	ffily. realms promise furiously. quickly final accounts alongside of the pending, unusual notornis use along the 
14925.04	7	2096709	Customer#000149522	6AasMvEgurY0YAC7x4Vv8	149522	F	ffily. realms promise furiously. quickly final accounts alongside of the pending, unusual notornis use along the 
3112.92	1	2098947	Customer#000149879	uqS,agc4M9cbE3PxwRMDb	149879	F	ses. ironic instructions cajole regularly quickly ironic instructions: unusual, even deposits hinder boldl
58044.16	1	2270177	Customer#000149528	OB0Za,F8hy66dX1miUiEytY1xU8jO9fZ,BZjiLE	149528	F	 blithely silent accounts dazzle sly
50258.40	2	2270177	Customer#000149528	OB0Za,F8hy66dX1miUiEytY1xU8jO9fZ,BZjiLE	149528	F	 blithely silent accounts dazzle sly
44625.90	1	2273317	Customer#000149798	83qNbMZDmyKQSzCw	149798	F	ly thin accounts shall hinder quick
14351.49	4	2273317	Customer#000149798	83qNbMZDmyKQSzCw	149798	F	ly thin accounts shall hinder quick
24307.08	1	2287462	Customer#000149587	Yjmpd3deNWc64L1CUN3Q1nP	149587	F	s: unusual deposits wake quickly theod
5747.85	3	2287462	Customer#000149587	Yjmpd3deNWc64L1CUN3Q1nP	149587	F	s: unusual deposits wake quickly theod
56386.44	3	2331427	Customer#000149897	JFVCLcOAv2	149897	F	counts. packages dazzle slyly alongside of the blithely unusual requests. bold somas maintain fluffily 
31566.24	1	2337988	Customer#000149897	JFVCLcOAv2	149897	F	counts. packages dazzle slyly alongside of the blithely unusual requests. bold somas maintain fluffily 
29198.40	1	2348519	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
35988.33	3	2348519	Customer#000149878	QLOOPmnruhZNd d1d0zxQ,maKMkjt9FsJ	149878	F	nod furiously. accounts use carefully ac
38384.94	2	2432069	Customer#000149713	AP2i,NrWyropUAM5gR3nLUPrOviExgcBMxOK,yCF	149713	F	ronic accounts. carefully unusual deposit
12860.72	7	2432069	Customer#000149713	AP2i,NrWyropUAM5gR3nLUPrOviExgcBMxOK,yCF	149713	F	ronic accounts. carefully unusual deposit
13657.08	2	2448576	Customer#000149800	NZTGZNUJ0TNA5t8xW2CeNMpNKewvf	149800	F	ly ironic deposits wake even theodolites. regular, bold instructions try to 
21892.56	2	3053730	Customer#000149818	x9JI5y13NE9q6Tl4rUq,gRMtLU3tds1xA	149818	F	le blithely. pending requests use ironic packages. slyly regular ideas are. blithely even deposits boost furiou
37322.33	2	3290118	Customer#000149819	E83Vy08fdVPDWZEy2qvdO3bKNACf126zuHkxwe	149819	F	beans sleep slyly fluffy accounts. carefully final theodol
13404.37	3	3290118	Customer#000149819	E83Vy08fdVPDWZEy2qvdO3bKNACf126zuHkxwe	149819	F	beans sleep slyly fluffy accounts. carefully final theodol
54072.64	5	3290118	Customer#000149819	E83Vy08fdVPDWZEy2qvdO3bKNACf126zuHkxwe	149819	F	beans sleep slyly fluffy accounts. carefully final theodol
7647.65	2	3312550	Customer#000149980	1 hpaEk7jODYVCw1jcIjsdiT0 N4R	149980	F	e unusual pinto beans. regular requests beneath the blithely regular deposits believe across the careful
87040.24	3	3312550	Customer#000149980	1 hpaEk7jODYVCw1jcIjsdiT0 N4R	149980	F	e unusual pinto beans. regular requests beneath the blithely regular deposits believe across the careful
21890.00	4	3312550	Customer#000149980	1 hpaEk7jODYVCw1jcIjsdiT0 N4R	149980	F	e unusual pinto beans. regular requests beneath the blithely regular deposits believe across the careful
19271.20	1	3365888	Customer#000149671	P6omo3IxkslyUuirr nL	149671	F	. express, even deposits after the slyly unusual requests detect along the carefully bold instructions.
47801.35	2	3365888	Customer#000149671	P6omo3IxkslyUuirr nL	149671	F	. express, even deposits after the slyly unusual requests detect along the carefully bold instructions.
26341.14	2	3388999	Customer#000149954	2HLkZvVTYYrr4I	149954	F	ons are carefully regular deposits. accoun
41489.52	4	3388999	Customer#000149954	2HLkZvVTYYrr4I	149954	F	ons are carefully regular deposits. accoun
58404.72	3	3400901	Customer#000149857	y8DP3htmnM2VsaGvTaI50qO4pRyInXa8nU	149857	F	ses. pending accounts haggle 
44178.92	2	3438404	Customer#000149545	lwoEYZAhyZNU9VqoIzZtQOvjnPfy61F	149545	F	ns. quickly bold ideas impress quickly according to the blithely sly requests. 
15651.48	5	3438404	Customer#000149545	lwoEYZAhyZNU9VqoIzZtQOvjnPfy61F	149545	F	ns. quickly bold ideas impress quickly according to the blithely sly requests. 
11641.90	6	3438404	Customer#000149545	lwoEYZAhyZNU9VqoIzZtQOvjnPfy61F	149545	F	ns. quickly bold ideas impress quickly according to the blithely sly requests. 
36800.66	3	3444896	Customer#000149924	iAo87jA KFZPYKNCFwliN6i	149924	F	ect express, ironic ideas. caref
84338.00	1	3448774	Customer#000149842	7eHO8KrExZkdL	149842	F	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
65057.08	2	3448774	Customer#000149842	7eHO8KrExZkdL	149842	F	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
31870.17	4	3448774	Customer#000149842	7eHO8KrExZkdL	149842	F	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
79132.02	6	3448774	Customer#000149842	7eHO8KrExZkdL	149842	F	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
79087.36	1	3461762	Customer#000149977	WAEC96RxrbwN0lF3	149977	F	ess pinto beans sublate blithely after the carefully even sheaves. slyly express accoun
23634.15	2	3461762	Customer#000149977	WAEC96RxrbwN0lF3	149977	F	ess pinto beans sublate blithely after the carefully even sheaves. slyly express accoun
40404.00	1	3537475	Customer#000149524	56OL3bcYU37u	149524	F	rding to the bold, ironic requests. ironic packages around the final, unusual pi
29594.59	2	3564579	Customer#000149593	RiXpK YQD5d1TNDld3l	149593	F	round the blithely silent foxes cajole carefully special instructions. slyly final accounts wake after the asym
61468.07	4	3564579	Customer#000149593	RiXpK YQD5d1TNDld3l	149593	F	round the blithely silent foxes cajole carefully special instructions. slyly final accounts wake after the asym
1524.59	2	3566690	Customer#000149630	lcQN6sERJe,iVgNe2fYRHkdSawZKbDmh3 A	149630	F	s haggle blithely along the regular accounts. carefully regular instructions wake. bold packages are 
14192.97	1	3595043	Customer#000149914	m,Zt8vTF8V 5l	149914	F	y special requests sleep slyly special accounts. quickly busy instructions sublate. ironic i
11007.99	1	3635207	Customer#000149653	qdU7c7UG0IkRx6fTpXyWH	149653	F	le carefully. slyly even accounts x-ray slyly even asymptotes. furi
47120.50	1	2139911	Customer#000149533	K3tAf15XMPjK6oBJJGh4	149533	F	riously across the carefully final patterns. carefully ironic accounts haggle carefully dolphi
11357.10	5	2139911	Customer#000149533	K3tAf15XMPjK6oBJJGh4	149533	F	riously across the carefully final patterns. carefully ironic accounts haggle carefully dolphi
57656.25	7	2165699	Customer#000149810	tqBYcG9EN4sZBkfU3j7I07yun Vofj7DUnJ7	149810	F	carefully express deposits. ironic, final deposits use care
57259.50	2	2218087	Customer#000149645	F7BSk7ezWjSQcuWWMhZSwHcK3 8RJvLz1a7lqfvp	149645	F	sits cajole among the quickly bold accounts. furiously bold theodolites try to use carefully regu
15119.28	2	2221377	Customer#000149647	JEZDW6BYs6BW	149647	F	slyly regular hockey players after the blithely final packages are quickly quickly final instructions
1399.47	3	2249185	Customer#000149539	TjmNleYU0pznVOXOxY  xsOpBCE4l2XZ6TGil	149539	F	endencies. slyly pending courts alongside of the daringly special theodolites are carefully at the slyly f
94942.56	3	2256514	Customer#000149765	5rQ7VHJnuv6y Ew3iNT4gl	149765	F	r Tiresias boost pending instr
17111.60	2	2261888	Customer#000149936	dfY6wdqwW2lbYWoFCDZDon5t	149936	F	cajole furiously regular deposits. carefully daring packages are slyly slyly even foxes. sl
70878.78	1	2263809	Customer#000149566	ydGCKPRG4s	149566	F	y. slyly final packages nag slyly after the fluffily regular theodolites. foxes nag quickly even pains. bold packag
13203.20	4	2263809	Customer#000149566	ydGCKPRG4s	149566	F	y. slyly final packages nag slyly after the fluffily regular theodolites. foxes nag quickly even pains. bold packag
63224.12	1	2297895	Customer#000149563	dtMvJJpEPpqI	149563	F	ns. furiously close dependencies sleep against the 
16971.08	5	2297895	Customer#000149563	dtMvJJpEPpqI	149563	F	ns. furiously close dependencies sleep against the 
17246.60	2	2314854	Customer#000149899	dm1C7fXGioHQlhjLm2ZJ1MxsAQ3cCB	149899	F	ut the carefully ironic packages integrate slyly even foxes. final foxes against the carefully bold ideas haggl
19819.80	3	2320997	Customer#000149828	o2Sp8hSc4,	149828	F	lyly carefully express accounts. even pinto beans hang. furiously ironic dependenci
43212.30	5	2320997	Customer#000149828	o2Sp8hSc4,	149828	F	lyly carefully express accounts. even pinto beans hang. furiously ironic dependenci
29110.80	1	2333124	Customer#000149617	,e94aLjXk6DDyEAlFp60q	149617	F	equests must have to wake. furiously even ideas cajole fu
55053.50	2	2340037	Customer#000149873	yv5nZnmrzwwMbzSbUODTjADjAQ	149873	F	 slyly fluffily unusual deposits. foxes against the stealthily regular asymptotes wake slyly 
28781.52	4	2378944	Customer#000149879	uqS,agc4M9cbE3PxwRMDb	149879	F	ses. ironic instructions cajole regularly quickly ironic instructions: unusual, even deposits hinder boldl
39372.69	5	2386180	Customer#000149512	9vDuNLo9qakS0n	149512	F	uriously silent instructions. accounts sleep 
34115.13	2	2407622	Customer#000149569	sxKKofHNDxzlWnvqnmv4tKoF4XJj7n	149569	F	ely ironic deposits. slyly ironic packages sleep slyly pending grouches. blithely regular pinto beans hang slyly 
33914.10	4	2407622	Customer#000149569	sxKKofHNDxzlWnvqnmv4tKoF4XJj7n	149569	F	ely ironic deposits. slyly ironic packages sleep slyly pending grouches. blithely regular pinto beans hang slyly 
64180.08	3	2480224	Customer#000149780	J5vF1RKiaXK2g1OJBWr	149780	F	equests. bold accounts thrash f
73700.34	4	2480224	Customer#000149780	J5vF1RKiaXK2g1OJBWr	149780	F	equests. bold accounts thrash f
31476.78	5	2480224	Customer#000149780	J5vF1RKiaXK2g1OJBWr	149780	F	equests. bold accounts thrash f
83023.16	1	2491298	Customer#000149971	UuJO4jhLOGaGd9 	149971	F	eas cajole slyly along the even theodolite
40981.40	2	2491298	Customer#000149971	UuJO4jhLOGaGd9 	149971	F	eas cajole slyly along the even theodolite
7611.44	4	2491298	Customer#000149971	UuJO4jhLOGaGd9 	149971	F	eas cajole slyly along the even theodolite
20142.54	6	2491298	Customer#000149971	UuJO4jhLOGaGd9 	149971	F	eas cajole slyly along the even theodolite
39850.20	3	2497190	Customer#000149872	PTOzqAf9fN	149872	F	the furiously even foxes impress carefully according to the regular, even dependencies. pinto beans slee
45640.14	2	2593923	Customer#000149929	BWCs7Q0fVIcUxXn9HKD	149929	F	nst the even, silent theodolites haggle abo
70758.03	1	2608640	Customer#000149765	5rQ7VHJnuv6y Ew3iNT4gl	149765	F	r Tiresias boost pending instr
44619.85	5	2608640	Customer#000149765	5rQ7VHJnuv6y Ew3iNT4gl	149765	F	r Tiresias boost pending instr
10682.24	1	2616736	Customer#000149713	AP2i,NrWyropUAM5gR3nLUPrOviExgcBMxOK,yCF	149713	F	ronic accounts. carefully unusual deposit
